ccaa_iso,fecha,num_casos,num_casos_prueba_pcr,num_casos_prueba_test_ac,num_casos_prueba_ag,num_casos_prueba_elisa,num_casos_prueba_desconocida
CM,2021-03-16,172,89,0,83,0,0
CN,2021-03-16,215,130,0,84,0,1
CT,2021-03-16,1349,922,0,3,65,359
EX,2021-03-16,113,104,0,9,0,0
GA,2021-03-16,164,141,0,23,0,0
IB,2021-03-16,66,50,0,16,0,0
MC,2021-03-16,51,31,0,20,0,0
MD,2021-03-16,1237,4,0,6,0,1227
ML,2021-03-16,44,14,0,30,0,0
NC,2021-03-16,111,71,0,40,0,0
PV,2021-03-16,335,185,0,150,0,0
RI,2021-03-16,20,16,0,4,0,0
VC,2021-03-16,128,103,0,25,0,0
AN,2021-03-17,873,606,0,267,0,0
AR,2021-03-17,114,112,0,2,0,0
AS,2021-03-17,68,58,0,10,0,0
CB,2021-03-17,58,57,0,1,0,0
CE,2021-03-17,22,2,0,20,0,0
CL,2021-03-17,201,81,0,120,0,0
CM,2021-03-17,145,88,0,57,0,0
CN,2021-03-17,239,157,0,82,0,0
CT,2021-03-17,1212,834,0,5,67,306
EX,2021-03-17,74,64,0,10,0,0
GA,2021-03-17,162,144,0,18,0,0
IB,2021-03-17,50,42,0,8,0,0
MC,2021-03-17,65,39,0,26,0,0
MD,2021-03-17,1249,10,0,5,0,1234
ML,2021-03-17,30,6,0,24,0,0
NC,2021-03-17,77,50,0,27,0,0
PV,2021-03-17,328,161,0,167,0,0
RI,2021-03-17,29,16,0,13,0,0
VC,2021-03-17,120,97,0,23,0,0
AN,2021-03-18,939,654,0,285,0,0
AR,2021-03-18,140,138,0,2,0,0
AS,2021-03-18,63,58,0,5,0,0
CB,2021-03-18,39,35,0,4,0,0
CE,2021-03-18,14,0,0,14,0,0
CL,2021-03-18,208,89,0,119,0,0
CM,2021-03-18,152,102,0,50,0,0
CN,2021-03-18,203,121,0,82,0,0
CT,2021-03-18,1264,856,0,1,68,339
EX,2021-03-18,81,65,0,16,0,0
GA,2021-03-18,161,150,0,11,0,0
IB,2021-03-18,53,41,0,12,0,0
MC,2021-03-18,72,42,0,30,0,0
MD,2021-03-18,1344,7,0,2,0,1335
ML,2021-03-18,26,6,0,20,0,0
NC,2021-03-18,114,75,0,39,0,0
PV,2021-03-18,352,178,0,174,0,0
RI,2021-03-18,37,18,0,19,0,0
VC,2021-03-18,117,96,0,21,0,0
AN,2021-03-19,964,647,0,317,0,0
AR,2021-03-19,156,153,0,3,0,0
AS,2021-03-19,115,109,0,6,0,0
CB,2021-03-19,47,44,0,3,0,0
CE,2021-03-19,20,0,0,20,0,0
CL,2021-03-19,204,88,0,116,0,0
CM,2021-03-19,156,97,0,59,0,0
CN,2021-03-19,219,141,0,78,0,0
CT,2021-03-19,1328,877,0,1,87,363
EX,2021-03-19,60,49,0,11,0,0
GA,2021-03-19,157,142,0,15,0,0
IB,2021-03-19,62,51,0,11,0,0
MC,2021-03-19,51,30,0,21,0,0
MD,2021-03-19,1014,6,0,3,0,1005
ML,2021-03-19,22,7,0,15,0,0
NC,2021-03-19,95,63,0,32,0,0
PV,2021-03-19,308,158,0,150,0,0
RI,2021-03-19,18,10,0,8,0,0
VC,2021-03-19,87,67,0,20,0,0
AN,2021-03-20,703,424,0,279,0,0
AR,2021-03-20,118,118,0,0,0,0
AS,2021-03-20,118,110,0,8,0,0
CB,2021-03-20,47,46,0,1,0,0
CE,2021-03-20,16,3,0,13,0,0
CL,2021-03-20,160,76,0,84,0,0
CM,2021-03-20,123,78,0,45,0,0
CN,2021-03-20,208,144,0,64,0,0
CT,2021-03-20,1007,559,0,6,76,366
EX,2021-03-20,57,44,0,13,0,0
GA,2021-03-20,102,82,0,20,0,0
IB,2021-03-20,55,46,0,9,0,0
MC,2021-03-20,65,42,0,23,0,0
MD,2021-03-20,1171,3,0,7,0,1161
ML,2021-03-20,24,9,0,15,0,0
NC,2021-03-20,112,65,0,47,0,0
PV,2021-03-20,372,227,0,145,0,0
RI,2021-03-20,31,15,0,16,0,0
VC,2021-03-20,96,74,0,22,0,0
AN,2021-03-21,616,363,0,253,0,0
AR,2021-03-21,84,83,0,1,0,0
AS,2021-03-21,110,105,0,5,0,0
CB,2021-03-21,31,29,0,2,0,0
CE,2021-03-21,6,2,0,4,0,0
CL,2021-03-21,149,62,0,87,0,0
CM,2021-03-21,138,61,0,77,0,0
CN,2021-03-21,180,120,0,60,0,0
CT,2021-03-21,900,469,0,3,70,358
EX,2021-03-21,62,48,0,14,0,0
GA,2021-03-21,94,85,0,9,0,0
IB,2021-03-21,55,43,0,12,0,0
MC,2021-03-21,51,28,0,23,0,0
MD,2021-03-21,1122,10,0,2,0,1110
ML,2021-03-21,15,5,0,10,0,0
NC,2021-03-21,130,71,0,59,0,0
PV,2021-03-21,399,258,0,141,0,0
RI,2021-03-21,19,13,0,6,0,0
VC,2021-03-21,94,67,0,27,0,0
AN,2021-03-22,1073,631,0,442,0,0
AR,2021-03-22,169,168,0,1,0,0
AS,2021-03-22,171,159,0,12,0,0
CB,2021-03-22,55,54,0,1,0,0
CE,2021-03-22,13,1,0,12,0,0
CL,2021-03-22,270,126,0,144,0,0
CM,2021-03-22,196,107,0,89,0,0
CN,2021-03-22,234,146,0,88,0,0
CT,2021-03-22,1651,1076,0,10,94,471
EX,2021-03-22,80,62,0,18,0,0
GA,2021-03-22,150,134,0,16,0,0
IB,2021-03-22,65,53,0,12,0,0
MC,2021-03-22,72,34,0,38,0,0
MD,2021-03-22,1670,11,0,6,0,1653
ML,2021-03-22,43,12,0,31,0,0
NC,2021-03-22,167,97,0,69,0,1
PV,2021-03-22,479,274,0,205,0,0
RI,2021-03-22,23,14,0,9,0,0
VC,2021-03-22,132,98,0,34,0,0
AN,2021-03-23,1150,735,0,415,0,0
AR,2021-03-23,156,156,0,0,0,0
AS,2021-03-23,123,113,0,10,0,0
CB,2021-03-23,50,48,0,2,0,0
CE,2021-03-23,16,1,0,15,0,0
CL,2021-03-23,303,109,0,194,0,0
CM,2021-03-23,197,109,0,88,0,0
CN,2021-03-23,210,143,0,67,0,0
CT,2021-03-23,1633,1083,0,7,105,438
EX,2021-03-23,112,96,0,16,0,0
GA,2021-03-23,155,134,0,21,0,0
IB,2021-03-23,40,30,0,10,0,0
MC,2021-03-23,76,36,0,40,0,0
MD,2021-03-23,1784,7,0,8,0,1769
ML,2021-03-23,27,7,0,20,0,0
NC,2021-03-23,167,109,0,58,0,0
PV,2021-03-23,519,311,0,208,0,0
RI,2021-03-23,49,31,0,18,0,0
VC,2021-03-23,134,107,0,27,0,0
AN,2021-03-24,1077,639,0,438,0,0
AR,2021-03-24,148,145,0,3,0,0
AS,2021-03-24,95,89,0,6,0,0
CB,2021-03-24,60,55,0,5,0,0
CE,2021-03-24,16,2,0,14,0,0
CL,2021-03-24,275,122,0,153,0,0
CM,2021-03-24,212,117,0,95,0,0
CN,2021-03-24,187,127,0,60,0,0
CT,2021-03-24,1495,994,0,3,84,414
EX,2021-03-24,69,58,0,11,0,0
GA,2021-03-24,119,101,0,18,0,0
IB,2021-03-24,61,44,0,17,0,0
MC,2021-03-24,73,44,0,29,0,0
MD,2021-03-24,1424,7,0,9,0,1408
ML,2021-03-24,26,13,0,13,0,0
NC,2021-03-24,197,109,0,88,0,0
PV,2021-03-24,454,241,0,213,0,0
RI,2021-03-24,56,29,0,27,0,0
VC,2021-03-24,149,115,0,34,0,0
AN,2021-03-25,1151,773,0,378,0,0
AR,2021-03-25,153,152,0,1,0,0
AS,2021-03-25,116,109,0,7,0,0
CB,2021-03-25,65,64,0,1,0,0
CE,2021-03-25,28,6,0,22,0,0
CL,2021-03-25,291,131,0,160,0,0
CM,2021-03-25,199,123,0,76,0,0
CN,2021-03-25,182,125,0,57,0,0
CT,2021-03-25,1454,990,0,2,93,369
EX,2021-03-25,60,52,0,8,0,0
GA,2021-03-25,132,111,0,21,0,0
IB,2021-03-25,65,44,0,21,0,0
MC,2021-03-25,79,33,0,46,0,0
MD,2021-03-25,1387,6,0,4,0,1377
ML,2021-03-25,30,14,0,16,0,0
NC,2021-03-25,167,113,0,54,0,0
PV,2021-03-25,370,182,0,188,0,0
RI,2021-03-25,42,26,0,16,0,0
VC,2021-03-25,138,110,0,28,0,0
AN,2021-03-26,1239,755,0,484,0,0
AR,2021-03-26,168,166,0,2,0,0
AS,2021-03-26,116,110,0,6,0,0
CB,2021-03-26,53,51,0,2,0,0
CE,2021-03-26,21,2,0,19,0,0
CL,2021-03-26,319,150,0,169,0,0
CM,2021-03-26,221,141,0,80,0,0
CN,2021-03-26,166,113,0,53,0,0
CT,2021-03-26,1613,1053,0,7,107,446
EX,2021-03-26,87,70,0,17,0,0
GA,2021-03-26,141,122,0,19,0,0
IB,2021-03-26,71,55,0,16,0,0
MC,2021-03-26,61,32,0,29,0,0
MD,2021-03-26,1690,7,0,6,0,1677
ML,2021-03-26,26,11,0,15,0,0
NC,2021-03-26,160,90,0,70,0,0
PV,2021-03-26,379,164,0,215,0,0
RI,2021-03-26,48,32,0,16,0,0
VC,2021-03-26,154,119,0,35,0,0
AN,2021-03-27,916,559,0,357,0,0
AR,2021-03-27,134,132,0,2,0,0
AS,2021-03-27,148,141,0,7,0,0
CB,2021-03-27,53,49,0,4,0,0
CE,2021-03-27,19,3,0,16,0,0
CL,2021-03-27,247,96,0,151,0,0
CM,2021-03-27,165,103,0,62,0,0
CN,2021-03-27,175,117,0,58,0,0
CT,2021-03-27,1202,669,0,3,101,429
EX,2021-03-27,84,77,0,7,0,0
GA,2021-03-27,157,141,0,16,0,0
IB,2021-03-27,62,41,0,21,0,0
MC,2021-03-27,76,31,0,45,0,0
MD,2021-03-27,1226,5,0,7,0,1214
ML,2021-03-27,19,6,0,13,0,0
NC,2021-03-27,177,95,0,82,0,0
PV,2021-03-27,458,276,0,182,0,0
RI,2021-03-27,44,29,0,15,0,0
VC,2021-03-27,107,78,0,29,0,0
AN,2021-03-28,760,405,0,355,0,0
AR,2021-03-28,135,133,0,2,0,0
AS,2021-03-28,137,125,0,12,0,0
CB,2021-03-28,59,54,0,5,0,0
CE,2021-03-28,25,2,0,23,0,0
CL,2021-03-28,244,94,0,150,0,0
CM,2021-03-28,199,114,0,85,0,0
CN,2021-03-28,161,109,0,52,0,0
CT,2021-03-28,1067,595,0,5,95,372
EX,2021-03-28,82,59,0,23,0,0
GA,2021-03-28,150,117,0,33,0,0
IB,2021-03-28,48,35,0,13,0,0
MC,2021-03-28,49,28,0,21,0,0
MD,2021-03-28,1198,5,0,8,0,1185
ML,2021-03-28,22,8,0,14,0,0
NC,2021-03-28,178,103,0,75,0,0
PV,2021-03-28,426,244,0,182,0,0
RI,2021-03-28,36,20,0,16,0,0
VC,2021-03-28,80,49,0,31,0,0
AN,2021-03-29,1300,722,0,578,0,0
AR,2021-03-29,170,168,0,2,0,0
AS,2021-03-29,89,83,0,6,0,0
CB,2021-03-29,50,49,0,1,0,0
CE,2021-03-29,31,5,0,26,0,0
CL,2021-03-29,316,135,0,181,0,0
CM,2021-03-29,239,117,0,121,1,0
CN,2021-03-29,229,166,0,62,0,1
CT,2021-03-29,1743,1154,0,5,111,473
EX,2021-03-29,116,98,0,18,0,0
GA,2021-03-29,146,125,0,21,0,0
IB,2021-03-29,53,42,0,11,0,0
MC,2021-03-29,111,61,0,50,0,0
MD,2021-03-29,1697,5,0,1,0,1691
ML,2021-03-29,40,16,0,24,0,0
NC,2021-03-29,180,99,0,81,0,0
PV,2021-03-29,477,259,0,218,0,0
RI,2021-03-29,49,27,0,22,0,0
VC,2021-03-29,172,131,0,41,0,0
AN,2021-03-30,1346,822,0,524,0,0
AR,2021-03-30,198,198,0,0,0,0
AS,2021-03-30,145,134,0,11,0,0
CB,2021-03-30,57,55,0,2,0,0
CE,2021-03-30,31,1,0,30,0,0
CL,2021-03-30,311,140,0,171,0,0
CM,2021-03-30,269,175,0,94,0,0
CN,2021-03-30,186,140,0,45,0,1
CT,2021-03-30,1573,1095,0,6,92,380
EX,2021-03-30,106,90,0,16,0,0
GA,2021-03-30,151,131,0,20,0,0
IB,2021-03-30,36,36,0,0,0,0
MC,2021-03-30,82,38,0,44,0,0
MD,2021-03-30,1688,8,0,8,0,1672
ML,2021-03-30,37,10,0,27,0,0
NC,2021-03-30,165,92,0,73,0,0
PV,2021-03-30,526,273,0,253,0,0
RI,2021-03-30,41,19,0,22,0,0
VC,2021-03-30,145,117,0,28,0,0
AN,2021-03-31,1451,912,0,539,0,0
AR,2021-03-31,203,201,0,2,0,0
AS,2021-03-31,75,71,0,4,0,0
CB,2021-03-31,65,62,0,3,0,0
CE,2021-03-31,34,3,0,31,0,0
CL,2021-03-31,377,147,0,230,0,0
CM,2021-03-31,303,189,0,114,0,0
CN,2021-03-31,187,141,0,44,0,2
CT,2021-03-31,1436,994,0,2,92,348
EX,2021-03-31,109,85,0,24,0,0
GA,2021-03-31,160,145,0,15,0,0
IB,2021-03-31,23,18,0,5,0,0
MC,2021-03-31,77,40,0,37,0,0
MD,2021-03-31,1826,6,0,9,0,1811
ML,2021-03-31,38,14,0,24,0,0
NC,2021-03-31,170,93,0,77,0,0
PV,2021-03-31,464,234,0,230,0,0
RI,2021-03-31,61,30,0,31,0,0
VC,2021-03-31,137,107,0,30,0,0
AN,2021-04-01,1400,869,0,531,0,0
AR,2021-04-01,241,233,0,8,0,0
AS,2021-04-01,96,92,0,4,0,0
CB,2021-04-01,53,51,0,2,0,0
CE,2021-04-01,20,0,0,20,0,0
CL,2021-04-01,318,124,0,194,0,0
CM,2021-04-01,209,114,0,95,0,0
CN,2021-04-01,236,168,0,68,0,0
CT,2021-04-01,1616,1094,0,1,130,391
EX,2021-04-01,153,130,0,23,0,0
GA,2021-04-01,160,142,0,18,0,0
IB,2021-04-01,58,43,0,15,0,0
MC,2021-04-01,63,36,0,27,0,0
MD,2021-04-01,1337,7,0,6,0,1324
ML,2021-04-01,26,10,0,16,0,0
NC,2021-04-01,203,117,0,86,0,0
PV,2021-04-01,577,311,0,266,0,0
RI,2021-04-01,42,24,0,18,0,0
VC,2021-04-01,163,130,0,33,0,0
AN,2021-04-02,1107,568,0,539,0,0
AR,2021-04-02,163,162,0,1,0,0
AS,2021-04-02,94,93,0,1,0,0
CB,2021-04-02,53,49,0,4,0,0
CE,2021-04-02,25,2,0,23,0,0
CL,2021-04-02,288,112,0,176,0,0
CM,2021-04-02,197,98,0,99,0,0
CN,2021-04-02,175,116,0,59,0,0
CT,2021-04-02,1058,560,0,14,100,384
EX,2021-04-02,91,72,0,19,0,0
GA,2021-04-02,123,102,0,21,0,0
IB,2021-04-02,46,30,0,16,0,0
MC,2021-04-02,54,23,0,31,0,0
MD,2021-04-02,1443,10,0,11,0,1422
ML,2021-04-02,23,12,0,11,0,0
NC,2021-04-02,224,135,0,89,0,0
PV,2021-04-02,614,208,0,406,0,0
RI,2021-04-02,42,23,0,19,0,0
VC,2021-04-02,120,95,0,25,0,0
AN,2021-04-03,1290,687,0,603,0,0
AR,2021-04-03,188,188,0,0,0,0
AS,2021-04-03,117,111,0,6,0,0
CB,2021-04-03,66,58,0,8,0,0
CE,2021-04-03,37,1,0,36,0,0
CL,2021-04-03,315,149,0,166,0,0
CM,2021-04-03,241,111,0,130,0,0
CN,2021-04-03,178,125,0,53,0,0
CT,2021-04-03,1215,678,0,4,93,440
EX,2021-04-03,100,89,0,11,0,0
GA,2021-04-03,117,102,0,15,0,0
IB,2021-04-03,73,57,0,16,0,0
MC,2021-04-03,82,41,0,41,0,0
MD,2021-04-03,1668,14,0,11,0,1643
ML,2021-04-03,32,8,0,24,0,0
NC,2021-04-03,178,110,0,68,0,0
PV,2021-04-03,804,298,0,506,0,0
RI,2021-04-03,61,33,0,28,0,0
VC,2021-04-03,128,93,0,35,0,0
AN,2021-04-04,1237,663,0,574,0,0
AR,2021-04-04,213,213,0,0,0,0
AS,2021-04-04,134,127,0,7,0,0
CB,2021-04-04,59,57,0,2,0,0
CE,2021-04-04,32,0,0,32,0,0
CL,2021-04-04,332,134,0,198,0,0
CM,2021-04-04,265,134,0,131,0,0
CN,2021-04-04,177,123,0,54,0,0
CT,2021-04-04,1208,669,0,9,95,435
EX,2021-04-04,65,48,0,17,0,0
GA,2021-04-04,135,120,0,15,0,0
IB,2021-04-04,53,40,0,13,0,0
MC,2021-04-04,54,26,0,28,0,0
MD,2021-04-04,1724,6,0,15,0,1703
ML,2021-04-04,31,9,0,22,0,0
NC,2021-04-04,210,126,0,84,0,0
PV,2021-04-04,800,316,0,484,0,0
RI,2021-04-04,55,39,0,16,0,0
VC,2021-04-04,130,102,0,28,0,0
AN,2021-04-05,2039,1151,0,888,0,0
AR,2021-04-05,233,233,0,0,0,0
AS,2021-04-05,148,138,0,10,0,0
CB,2021-04-05,70,68,0,2,0,0
CE,2021-04-05,27,2,0,25,0,0
CL,2021-04-05,423,199,0,224,0,0
CM,2021-04-05,375,179,0,196,0,0
CN,2021-04-05,239,176,0,62,0,1
CT,2021-04-05,1327,728,0,7,93,499
EX,2021-04-05,100,72,0,28,0,0
GA,2021-04-05,161,133,0,28,0,0
IB,2021-04-05,64,48,0,16,0,0
MC,2021-04-05,106,44,0,62,0,0
MD,2021-04-05,2321,14,0,10,0,2297
ML,2021-04-05,42,12,0,30,0,0
NC,2021-04-05,226,134,0,92,0,0
PV,2021-04-05,796,317,0,479,0,0
RI,2021-04-05,49,22,0,27,0,0
VC,2021-04-05,151,108,0,43,0,0
AN,2021-04-06,2088,1226,0,862,0,0
AR,2021-04-06,270,268,0,2,0,0
AS,2021-04-06,137,128,0,9,0,0
CB,2021-04-06,94,84,0,10,0,0
CE,2021-04-06,29,0,0,29,0,0
CL,2021-04-06,397,157,0,240,0,0
CM,2021-04-06,368,208,0,160,0,0
CN,2021-04-06,235,165,0,70,0,0
CT,2021-04-06,1830,1193,0,9,119,509
EX,2021-04-06,85,63,0,22,0,0
GA,2021-04-06,174,145,0,29,0,0
IB,2021-04-06,73,60,0,13,0,0
MC,2021-04-06,75,40,0,35,0,0
MD,2021-04-06,2264,18,0,14,0,2232
ML,2021-04-06,36,18,0,18,0,0
NC,2021-04-06,218,133,0,85,0,0
PV,2021-04-06,885,382,0,503,0,0
RI,2021-04-06,58,31,0,27,0,0
VC,2021-04-06,141,106,0,35,0,0
AN,2021-04-07,1943,1199,0,744,0,0
AR,2021-04-07,255,254,0,1,0,0
AS,2021-04-07,97,79,0,18,0,0
CB,2021-04-07,80,74,0,6,0,0
CE,2021-04-07,36,0,0,36,0,0
CL,2021-04-07,406,184,0,222,0,0
CM,2021-04-07,398,244,0,154,0,0
CN,2021-04-07,217,166,0,51,0,0
CT,2021-04-07,1741,1199,0,9,78,455
EX,2021-04-07,119,91,0,28,0,0
GA,2021-04-07,185,157,0,28,0,0
IB,2021-04-07,64,51,0,13,0,0
MC,2021-04-07,95,52,0,43,0,0
MD,2021-04-07,2019,15,0,7,0,1997
ML,2021-04-07,44,20,0,24,0,0
NC,2021-04-07,221,138,0,83,0,0
PV,2021-04-07,760,379,0,381,0,0
RI,2021-04-07,55,22,0,33,0,0
VC,2021-04-07,157,125,0,32,0,0
AN,2021-04-08,1849,1197,0,652,0,0
AR,2021-04-08,250,247,0,3,0,0
AS,2021-04-08,112,94,0,18,0,0
CB,2021-04-08,76,69,0,7,0,0
CE,2021-04-08,29,2,0,27,0,0
CL,2021-04-08,399,185,0,214,0,0
CM,2021-04-08,354,218,0,136,0,0
CN,2021-04-08,256,199,0,57,0,0
CT,2021-04-08,1620,1109,0,7,115,389
EX,2021-04-08,104,83,0,21,0,0
GA,2021-04-08,178,160,0,18,0,0
IB,2021-04-08,69,50,0,19,0,0
MC,2021-04-08,78,49,0,29,0,0
MD,2021-04-08,1940,19,0,14,0,1907
ML,2021-04-08,36,13,0,23,0,0
NC,2021-04-08,231,162,0,69,0,0
PV,2021-04-08,612,276,0,336,0,0
RI,2021-04-08,43,21,0,22,0,0
VC,2021-04-08,163,120,0,43,0,0
AN,2021-04-09,1911,1215,0,696,0,0
AR,2021-04-09,250,248,0,2,0,0
AS,2021-04-09,124,116,0,8,0,0
CB,2021-04-09,67,60,0,7,0,0
CE,2021-04-09,28,5,0,23,0,0
CL,2021-04-09,375,174,0,201,0,0
CM,2021-04-09,339,204,0,135,0,0
CN,2021-04-09,192,149,0,43,0,0
CT,2021-04-09,1712,1193,0,5,109,405
EX,2021-04-09,129,92,0,37,0,0
GA,2021-04-09,193,174,0,19,0,0
IB,2021-04-09,44,30,0,14,0,0
MC,2021-04-09,64,31,0,33,0,0
MD,2021-04-09,2093,12,0,12,0,2069
ML,2021-04-09,29,12,0,17,0,0
NC,2021-04-09,220,140,0,80,0,0
PV,2021-04-09,714,285,0,429,0,0
RI,2021-04-09,57,26,0,31,0,0
VC,2021-04-09,163,121,0,42,0,0
AN,2021-04-10,1604,1043,0,561,0,0
AR,2021-04-10,224,221,0,3,0,0
AS,2021-04-10,181,175,0,6,0,0
CB,2021-04-10,85,79,0,6,0,0
CE,2021-04-10,26,3,0,23,0,0
CL,2021-04-10,295,115,0,180,0,0
CM,2021-04-10,251,172,0,79,0,0
CN,2021-04-10,205,155,0,50,0,0
CT,2021-04-10,1430,760,0,4,94,572
EX,2021-04-10,109,84,0,25,0,0
GA,2021-04-10,185,160,0,25,0,0
IB,2021-04-10,55,42,0,13,0,0
MC,2021-04-10,58,30,0,28,0,0
MD,2021-04-10,1683,10,0,8,0,1665
ML,2021-04-10,38,17,0,21,0,0
NC,2021-04-10,200,109,0,91,0,0
PV,2021-04-10,939,486,0,453,0,0
RI,2021-04-10,55,17,0,38,0,0
VC,2021-04-10,124,101,0,23,0,0
AN,2021-04-11,1050,594,0,456,0,0
AR,2021-04-11,195,195,0,0,0,0
AS,2021-04-11,152,143,0,9,0,0
CB,2021-04-11,104,99,0,5,0,0
CE,2021-04-11,24,3,0,21,0,0
CL,2021-04-11,260,109,0,151,0,0
CM,2021-04-11,249,130,0,119,0,0
CN,2021-04-11,194,142,0,52,0,0
CT,2021-04-11,1074,586,0,5,74,409
EX,2021-04-11,75,57,0,18,0,0
GA,2021-04-11,139,108,0,31,0,0
IB,2021-04-11,56,42,0,14,0,0
MC,2021-04-11,56,29,0,27,0,0
MD,2021-04-11,1382,6,0,14,0,1362
ML,2021-04-11,28,14,0,14,0,0
NC,2021-04-11,203,121,0,82,0,0
PV,2021-04-11,926,438,0,488,0,0
RI,2021-04-11,48,24,0,24,0,0
VC,2021-04-11,111,84,0,27,0,0
AN,2021-04-12,1816,1018,0,798,0,0
AR,2021-04-12,256,252,0,4,0,0
AS,2021-04-12,128,119,0,9,0,0
CB,2021-04-12,83,76,0,7,0,0
CE,2021-04-12,34,3,0,31,0,0
CL,2021-04-12,372,150,0,222,0,0
CM,2021-04-12,403,248,0,155,0,0
CN,2021-04-12,227,174,0,53,0,0
CT,2021-04-12,1855,1234,0,9,121,491
EX,2021-04-12,115,85,0,30,0,0
GA,2021-04-12,206,180,0,26,0,0
IB,2021-04-12,48,32,0,16,0,0
MC,2021-04-12,106,53,0,52,0,1
MD,2021-04-12,2283,10,0,17,0,2256
ML,2021-04-12,29,5,0,24,0,0
NC,2021-04-12,208,132,0,76,0,0
PV,2021-04-12,909,453,0,456,0,0
RI,2021-04-12,63,37,0,26,0,0
VC,2021-04-12,146,99,0,47,0,0
AN,2021-04-13,1799,1121,0,678,0,0
AR,2021-04-13,313,310,0,3,0,0
AS,2021-04-13,105,98,0,7,0,0
CB,2021-04-13,88,79,0,9,0,0
CE,2021-04-13,25,2,0,23,0,0
CL,2021-04-13,391,172,0,219,0,0
CM,2021-04-13,375,224,0,151,0,0
CN,2021-04-13,203,144,0,59,0,0
CT,2021-04-13,1669,1109,0,6,101,453
EX,2021-04-13,161,136,0,25,0,0
GA,2021-04-13,193,178,0,15,0,0
IB,2021-04-13,59,50,0,9,0,0
MC,2021-04-13,76,39,0,37,0,0
MD,2021-04-13,2279,14,0,14,0,2251
ML,2021-04-13,32,10,0,22,0,0
NC,2021-04-13,184,127,0,57,0,0
PV,2021-04-13,860,408,0,452,0,0
RI,2021-04-13,59,29,0,30,0,0
VC,2021-04-13,137,100,0,37,0,0
AN,2021-04-14,1822,1163,0,659,0,0
AR,2021-04-14,255,253,0,2,0,0
AS,2021-04-14,89,80,0,9,0,0
CB,2021-04-14,114,106,0,8,0,0
CE,2021-04-14,14,0,0,14,0,0
CL,2021-04-14,376,161,0,215,0,0
CM,2021-04-14,382,232,0,150,0,0
CN,2021-04-14,213,159,0,54,0,0
CT,2021-04-14,2103,1183,0,8,108,804
EX,2021-04-14,112,84,0,28,0,0
GA,2021-04-14,225,202,0,23,0,0
IB,2021-04-14,51,43,0,8,0,0
MC,2021-04-14,83,43,0,40,0,0
MD,2021-04-14,2105,9,0,5,0,2091
ML,2021-04-14,28,9,0,19,0,0
NC,2021-04-14,168,114,0,54,0,0
PV,2021-04-14,776,449,0,327,0,0
RI,2021-04-14,61,33,0,28,0,0
VC,2021-04-14,162,129,0,33,0,0
AN,2021-04-15,1732,1110,0,622,0,0
AR,2021-04-15,283,283,0,0,0,0
AS,2021-04-15,99,95,0,4,0,0
CB,2021-04-15,116,109,0,7,0,0
CE,2021-04-15,16,2,0,14,0,0
CL,2021-04-15,377,176,0,201,0,0
CM,2021-04-15,358,211,0,147,0,0
CN,2021-04-15,217,171,0,46,0,0
CT,2021-04-15,1582,1052,0,8,126,396
EX,2021-04-15,91,66,0,25,0,0
GA,2021-04-15,216,190,0,26,0,0
IB,2021-04-15,54,40,0,14,0,0
MC,2021-04-15,70,43,0,27,0,0
MD,2021-04-15,2032,10,0,9,0,2013
ML,2021-04-15,32,16,0,16,0,0
NC,2021-04-15,196,138,0,58,0,0
PV,2021-04-15,657,314,0,343,0,0
RI,2021-04-15,68,36,0,31,1,0
VC,2021-04-15,173,127,0,46,0,0
AN,2021-04-16,1698,1096,0,602,0,0
AR,2021-04-16,278,276,0,2,0,0
AS,2021-04-16,115,103,0,12,0,0
CB,2021-04-16,107,101,0,6,0,0
CE,2021-04-16,18,3,0,15,0,0
CL,2021-04-16,372,186,0,186,0,0
CM,2021-04-16,392,238,0,154,0,0
CN,2021-04-16,216,155,0,61,0,0
CT,2021-04-16,1695,1095,0,3,130,467
EX,2021-04-16,92,74,0,18,0,0
GA,2021-04-16,179,155,0,24,0,0
IB,2021-04-16,50,43,0,7,0,0
MC,2021-04-16,74,40,0,34,0,0
MD,2021-04-16,2220,17,0,9,0,2194
ML,2021-04-16,19,9,0,10,0,0
NC,2021-04-16,162,90,0,72,0,0
PV,2021-04-16,776,326,0,450,0,0
RI,2021-04-16,56,24,0,32,0,0
VC,2021-04-16,151,115,0,36,0,0
AN,2021-04-17,1272,841,0,431,0,0
AR,2021-04-17,214,214,0,0,0,0
AS,2021-04-17,142,130,0,12,0,0
CB,2021-04-17,93,85,0,8,0,0
CE,2021-04-17,11,1,0,10,0,0
CL,2021-04-17,292,127,0,165,0,0
CM,2021-04-17,243,133,0,110,0,0
CN,2021-04-17,162,111,0,51,0,0
CT,2021-04-17,1279,723,0,7,90,459
EX,2021-04-17,72,44,0,28,0,0
GA,2021-04-17,199,183,0,16,0,0
IB,2021-04-17,37,27,0,10,0,0
MC,2021-04-17,64,30,1,33,0,0
MD,2021-04-17,1661,9,0,7,0,1645
ML,2021-04-17,13,6,0,7,0,0
NC,2021-04-17,161,93,0,68,0,0
PV,2021-04-17,952,449,0,503,0,0
RI,2021-04-17,48,23,0,25,0,0
VC,2021-04-17,141,113,0,28,0,0
AN,2021-04-18,1079,678,0,401,0,0
AR,2021-04-18,186,185,0,1,0,0
AS,2021-04-18,108,100,0,8,0,0
CB,2021-04-18,121,116,0,5,0,0
